mlb_id,retro_id,bbref_id,full_name
425549.0,barmc001,barmecl01,Clint Barmes
115366.0,hallb101,hallmbi01,Bill Hallman
111226.0,boozj101,boozejo01,John Boozer
111076.0,blanf101,blankfr01,Fred Blank
117694.0,leond101,leonhda01,Dave Leonhard
820505.0,bissj101,bissajo01,John Bissant
429420.0,crosb001,crosbbu01,Bubba Crosby
118453.0,maula101,maulal01,Al Maul
118557.0,mccab103,mccarbi01,Bill McCarthy
124094.0,werlb101,werlebi01,Bill Werle
112355.0,clarh101,clarkho01,Horace Clarke
623474.0,hergj001,hergeji01,Jimmy Herget
120096.0,ostec101,osteech01,Champ Osteen
120351.0,peeks101,peekst01,Steve Peek
425867.0,greek002,greenkh01,Khalil Greene
116817.0,kaisg101,kaisege01,George Kaiserling
121550.0,ruizc101,ruizch02,Chico Ruiz
119677.0,nealg101,nealegr01,Greasy Neale
116548.0,jimem101,jimenma01,Manny Jiménez
122546.0,sotha101,sothoal01,Allen Sothoron
118001.0,lumpj101,lumpeje01,Jerry Lumpe
116663.0,jonea101,jonesar01,Art Jones
400125.0,coloj001,colomje01,Jesús Colomé
820623.0,bagbb101,bagbyba01,Babe Bagby
116483.0,jameb104,jamesbe02,Bernie James
117599.0,lee-c101,leecl01,Cliff Lee
122590.0,sperr101,sperrro01,Rob Sperring
817276.0,shivg101,shivege01,George Shively
112377.0,clayd101,clayda01,Dain Clay
819428.0,,gardn04,Gardner
452254.0,pench001,pencehu01,Hunter Pence
116841.0,kardp101,kardopa01,Paul Kardow
118098.0,mackj102,mackijo01,John Mackinson
123516.0,turns001,turnesh01,Shane Turner
816873.0,turnj103,,Jess Turner
116595.0,johnj007,johnsja02,Jason Johnson
121751.0,scarl101,scarsle01,Les Scarsella
118887.0,meacr001,meachru01,Rusty Meacham
817925.0,oranu101,orang01,Orange
430894.0,aguic001,aguilch01,Chris Aguila
686580.0,slatj002,slateju01,Justin Slaten
110977.0,bickc101,bicknch01,Charlie Bicknell
121995.0,sembm101,sembemi01,Mike Sember
123593.0,vailm001,vailmi01,Mike Vail
118758.0,mcinm101,mcintma01,Matty McIntyre
123897.0,waltm001,waltemi01,Mike Walters
592261.0,deshd002,deshide02,Delino DeShields
110795.0,beerc101,beerscl01,Clarence Beers
650490.0,diazy001,diazya01,Yandy Díaz
120717.0,powej001,powelja04,Jay Powell
113991.0,falle101,falleed01,Ed Fallenstein
429805.0,ticht901,,Todd Tichenor
123161.0,taylb104,taylobi02,Billy Taylor
124308.0,willd105,willide01,Denny Williams
548348.0,josed001,josepdo01,Donnie Joseph
119420.0,morrt101,morrito01,Tom Morrissey
118248.0,mannr101,manniru01,Rube Manning
112848.0,cromh101,cromphe01,Herb Crompton
118495.0,maysw101,mayswi01,Willie Mays
817028.0,,taylo13,Odis Taylor
150225.0,morim001,moriami01,Mike Moriarty
112039.0,carrm002,carrima01,Matías Carrillo
114822.0,gilru101,gilro01,Henry Gilroy
817297.0,sharp101,sharppe01,Pepper Sharpe
818745.0,johnj109,johnsjo11,Josh Johnson
663845.0,rivaa001,rivasal01,Alfonso Rivas
664869.0,conlp001,conlopj01,P. J. Conlon
676840.0,peacm001,peacoma01,Matt Peacock
114459.0,froma101,frommar01,Art Fromme
150396.0,bradm001,bradlmi01,Milton Bradley
115441.0,hanss101,hansesn01,Snipe Hansen
282879.0,restm001,restomi01,Michael Restovich
123126.0,taylb101,taylobr01,Bruce Taylor
111469.0,brilg001,brilegr01,Greg Briley
817012.0,tayll103,taylole02,LeRoy Taylor
453286.0,schem001,scherma01,Max Scherzer
120664.0,poolh101,poolha01,Harlin Pool
118534.0,mccah101,mccafha01,Harry McCaffery
111046.0,blacl101,blackle01,Lena Blackburne
112122.0,castd101,castldo01,Don Castle
816677.0,wellw102,wellswi01,Willie Wells
116154.0,hornb001,hornebo01,Bob Horner
123907.0,wannp101,wannipe01,Paul Wanninger
123794.0,waind001,wainhda01,Dave Wainhouse
121494.0,rothj101,rothrja01,Jack Rothrock
119234.0,molii001,moliniz01,Izzy Molina
112214.0,charm101,chartmi01,Mike Chartak
112907.0,cruzt001,cruzto02,Todd Cruz
120377.0,penar101,penaro01,Roberto Peña
111402.0,bratf101,bratsfr01,Fred Bratschi
686249.0,wilen001,wilesna01,Nathan Wiles
425538.0,lirip001,liriape01,Pedro Liriano
120486.0,pettc101,pettych01,Charlie Petty
110813.0,belkt001,belkti01,Tim Belk
482608.0,barrs901,,Scott Barry
119157.0,milnb101,milnebr01,Brian Milner
121720.0,savab101,savagbo01,Bob Savage
493120.0,fukuk001,fukudko01,Kosuke Fukudome
119109.0,millr001,milleri01,Rick Miller
570805.0,taveo001,taveros01,Oscar Taveras
112302.0,clabm101,clabamo01,Moose Clabaugh
820327.0,,brownj06,J. Brown
136268.0,bradc001,bradfch01,Chad Bradford
110743.0,beark001,bearske01,Kevin Bearse
115815.0,hernc001,hernaca01,Carlos Hernández
124722.0,yowec101,yowelca01,Carl Yowell
474599.0,wagnn001,wagnene01,Neil Wagner
664238.0,moord002,mooredy01,Dylan Moore
122229.0,silce101,silched01,Ed Silch
449786.0,corpc001,corpoca01,Carlos Corporán
682928.0,abrac001,abramcj01,CJ Abrams
114350.0,fowlb101,fowlebo01,Boob Fowler
123219.0,theij101,theisja01,Jack Theis
113302.0,detwd101,detwedu01,Ducky Detweiler
113927.0,eufef001,eufemfr01,Frank Eufemia
113045.0,dantf101,dantofa01,John Dantonio
120459.0,peter103,peterra01,Ray Peters
110019.0,aberb101,abernbi01,Bill Abernathie
818941.0,hubbl101,hubbala01,Larry Hubbard
110932.0,berrc101,berrycl01,Claude Berry
818802.0,jimee102,jimeneu01,Eusebio Jiménez
818623.0,kernj102,kernejo01,John Kerner
425794.0,waina001,wainwad01,Adam Wainwright
683618.0,henre001,henried01,Edgardo Henriquez
430657.0,baekc001,baekch01,Cha-Seung Baek
605228.0,fernj003,fernajo02,José Fernández
123948.0,warrt101,warreto01,Tommy Warren
122552.0,souzm101,souzama01,Mark Souza
120617.0,plane001,planter01,Erik Plantenberg
111902.0,cameh101,camelha01,Hank Camelli
110259.0,andrj102,andrejo01,John André
118709.0,mcgif101,mcginfr01,Frank McGinn
690987.0,hassr002,hassero02,Robert Hassell
518790.0,hestc001,hestoch01,Chris Heston
123832.0,walks101,walkesp01,Speed Walker
444864.0,bartj002,barthji01,Jimmy Barthmaier
471162.0,ortea001,ortegan01,Anthony Ortega
121392.0,roggc101,roggecl01,Clint Rogge
112319.0,clard101,clarkda04,Danny Clark
434622.0,jimeu001,jimenub01,Ubaldo Jiménez
117670.0,lemoj101,lemonji01,Jim Lemon
122795.0,stilr102,stillro02,Royle Stillman
116112.0,holtv101,holtgve01,Vern Holtgrave
120331.0,pearh101,pearcha01,Harry Pearce
111137.0,bocke101,bockmed01,Eddie Bockman
124058.0,welcf101,welchfr01,Frank Welch
118745.0,mchaj101,mchaljo01,John McHale
117059.0,kilrm102,kilroma01,Matt Kilroy
122656.0,stana101,staneal01,Al Stanek
571970.0,muncm001,muncyma01,Max Muncy
120330.0,pearg101,pearcge01,George Pierce
123458.0,tremo101,trempov01,Overton Tremper
123505.0,turbj101,turbije01,Jerry Turbidy
112902.0,cruzj001,cruzjo01,José Cruz
666137.0,lee-k001,leekh01,Khalil Lee
818161.0,milej103,milesji02,Jimmy Miles
816425.0,yount102,youngto02,Tommy Young
502578.0,barra001,barreaa01,Aaron Barrett
668909.0,willg004,williga01,Gavin Williams
430061.0,woodm002,woodmi01,Mike Wood
116729.0,jones101,jonesst01,Steve Jones
425834.0,uptob001,uptonbj01,B. J. Upton
431171.0,mcgec001,mcgehca01,Casey McGehee
817116.0,,stanl03,Paul Stanley
693821.0,eldeb001,elderbr01,Bryce Elder
819134.0,harvb102,harvebo01,Bob Harvey
119552.0,murpe103,murphed01,Ed Murphy
572308.0,valdj003,valdejo03,José Valdez
121367.0,rodrv001,rodrivi01,Vic Rodríguez
641907.0,murpp001,murphpa02,Patrick Murphy
818984.0,hollc103,hollocr01,Crush Holloway
117020.0,kerrm101,kerrme01,Mel Kerr
121388.0,rogeb101,rogerbu01,Buck Rogers
663992.0,lover001,lovelri01,Richard Lovelady
425106.0,rushj001,rushfji01,Jim Rushford
120279.0,pateb101,patebo01,Bob Pate
115605.0,hatfj101,hatfijo01,John Hatfield
113112.0,davit103,davisto02,Tommy Davis
685068.0,ragsc001,ragsdca01,Carson Ragsdale
114346.0,foutd101,foutzda01,Dave Foutz
120656.0,polln101,pollyni01,Nick Polly
124639.0,wyseh101,wyseha01,Hank Wyse
667670.0,rookb001,rookebr01,Brent Rooker
112495.0,collh104,collaha01,Hap Collard
668868.0,thomz002,thompza02,Zack Thompson
118434.0,mattj102,matthjo01,Joe Matthews
819934.0,crosd101,,Deedy Crosson
121380.0,rogek002,rogerke02,Kevin Rogers
114282.0,foler101,foleyra01,Ray Foley
113650.0,durar001,duranro01,Roberto Durán
123280.0,thomj102,thompju01,Gene Thompson
114516.0,gaguc101,gagusch01,Charlie Geggus
120634.0,pocob001,pocorbi01,Biff Pocoroba
691587.0,peree004,perezeu02,Eury Pérez
116170.0,hostc101,hostech01,Chuck Hostetler
123450.0,treag101,treadge01,George Treadway
118857.0,mcnup101,mcnulpa01,Pat McNulty
457437.0,wellj001,wellsja02,Jared Wells
111868.0,caitg101,caithge01,George Caithamer
519175.0,reede002,reedev01,Evan Reed
113350.0,diehg101,diehlge01,George Diehl
114872.0,glias101,gliatsa01,Sal Gliatto
124253.0,wilcm001,wilcomi01,Milt Wilcox
121866.0,schrt101,schrete01,Ted Schreiber
111221.0,boonb001,boonebo01,Bob Boone
676571.0,poulp001,poulipj01,PJ Poulin
407235.0,fikaj001,fikacje01,Jeremy Fikac
644337.0,orf-n001,orfna01,Nate Orf
150031.0,broct001,brockta01,Tarrik Brock
111638.0,brutb101,brutobi01,Bill Bruton
110405.0,ayerb101,ayersbi01,Bill Ayers
117258.0,kopfl101,kopfla01,Larry Kopf
679885.0,martj011,martiju01,Justin Martinez
435623.0,frank001,frandke01,Kevin Frandsen
400306.0,waynj001,wayneju01,Justin Wayne
116462.0,jacoh101,jacobha01,Harry Jacoby
123397.0,tools101,toolest01,Steve Toole
519403.0,webet001,weberth01,Thad Weber
672359.0,ornet001,ornelti01,Tirso Ornelas
120937.0,rasme101,rasmuer01,Eric Rasmussen
116288.0,hught103,hugheto01,Tom Hughes
113331.0,diazm002,diazma01,Mario Díaz
150209.0,reicd001,reichda01,Dan Reichert
117714.0,letcc101,letchch01,Charlie Letchas
117749.0,lezcs001,lezcasi01,Sixto Lezcano
818418.0,loudl101,loudelo01,Lou Louden
820237.0,cablu101,cable01,Cable
121879.0,schuf103,schulfr01,Frank Schulte
430081.0,chamj001,chambji01,Jim Chamblee
120982.0,redfj001,redfijo01,Joe Redfield
542960.0,bracb001,brachbr01,Brad Brach
467793.0,santc002,santaca01,Carlos Santana
116665.0,jonec003,jonesca01,Calvin Jones
595885.0,birdg001,birdgr01,Greg Bird
543668.0,pryos001,pryorst01,Stephen Pryor
407379.0,leacj001,leachja01,Jalal Leach
115164.0,grimj102,grimejo01,John Grimes
819798.0,delga101,,Alejandro Delgado
819862.0,davia102,davisau02,Austin Davis
124111.0,wests101,westsa01,Sam West
115830.0,hernt001,hernato01,Toby Hernández
112375.0,clauf101,clausfr01,Fritz Clausen
113415.0,dodgj101,dodgejo01,John Dodge
123956.0,wasel101,wasemli01,Link Wasem
820322.0,browl107,brownla02,Larry Brown
683068.0,penrz001,penroza01,Zach Penrod
608678.0,leond003,leonedo01,Dominic Leone
123524.0,tutwg101,tutwigu01,Guy Tutwiler
119782.0,nieha101,niehaal01,Al Niehaus
543594.0,nolis001,nolinse01,Sean Nolin
112385.0,clemc101,clemecl01,Clem Clemens
119990.0,olivt101,oliveto01,Tom Oliver
113499.0,dougl101,douglla01,Larry Douglas
117066.0,kimeh101,kimeha01,Hal Kime
642851.0,wynna001,wynnsau01,Austin Wynns
121240.0,ritth101,ritteha01,Hank Ritter
457762.0,andeb005,anderbr05,Bryan Anderson
820078.0,,clark07,Clark
110733.0,beanb002,beanbi01,Billy Bean
119384.0,morib101,moriabi01,Bill Moriarty
114781.0,gilbm001,gilbema01,Mark Gilbert
433643.0,duber801,,Rich Dubee
122761.0,sterr101,sterlra01,Randy Sterling
124675.0,yorkl101,yorkle01,James York
819036.0,herrm103,herrimo01,Mose Herring
115925.0,hildo101,hildeor01,Oral Hildebrand
123581.0,urbal101,urbanlu01,Luke Urban
518748.0,grimj002,grimmju01,Justin Grimm
544993.0,gelts001,geltzst01,Steve Geltz
120844.0,quinp103,quinnpa02,Paddy Quinn
121639.0,salmc101,salmoch01,Chico Salmon
118905.0,mee-t101,meeto01,Tommy Mee
112018.0,carnp101,carnepa01,Pat Carney
820106.0,chape103,chapmed02,Edward Chapman
520209.0,schmk001,schmiko01,Konrad Schmidt
642736.0,leybd001,leybado01,Domingo Leyba
818981.0,holtd101,holtda01,Dana Holt
820073.0,clara103,clarkal02,Albert Clark
800048.0,messp001,messipa01,Parker Messick
117538.0,lauec101,lauerch01,Chuck Lauer
641857.0,mcmar001,mcmahry01,Ryan McMahon
113194.0,dee-j101,deeji01,Jim Dee
534600.0,fettc801,,Chris Fetter
456035.0,putnd001,putnada01,Danny Putnam
112962.0,currw101,currywe01,Wes Curry
818382.0,maheu101,maher02,Maher
120068.0,orsuj001,orsuljo01,Joe Orsulak
113920.0,etcha101,etchean01,Andy Etchebarren
123662.0,varnd101,varnedi01,Dike Varney
110154.0,allel101,allenll01,Lloyd Allen
113829.0,elstd101,elstodo01,Don Elston
118492.0,mayoj101,mayoja01,Jackie Mayo
695600.0,jensc001,jenseca01,Carter Jensen
516969.0,herrk001,herreke01,Kelvin Herrera
491624.0,valdc003,valdece01,César Valdez
669208.0,blisr001,blissry01,Ryan Bliss
116289.0,hught107,hugheto02,Tom Hughes
150030.0,barkr001,barkeri01,Richie Barker
114978.0,gormj101,gormaja01,Jack Gorman
122349.0,smita103,smithal02,Al Smith
118326.0,marsd102,marshdo01,Doc Marshall
119191.0,mitcf101,mitchfr01,Fred Mitchell
482194.0,shutd701,,Dick Shute
400095.0,almoe001,almoner01,Erick Almonte
116418.0,jackf101,jacklfr01,Fred Jacklitsch
113732.0,eddys101,eddyst01,Steve Eddy
115495.0,harpt101,harpeto01,Tommy Harper
123672.0,vaugr101,vaughro01,Roy Vaughn
592622.0,paytm001,paytoma01,Mark Payton
121468.0,roses102,rosensi01,Simon Rosenthal
115224.0,guerw001,guerrwi01,Wilton Guerrero
119950.0,ogdej101,ogdenja01,Jack Ogden
118622.0,mccuh101,mccurha01,Harry McCurdy
112666.0,corbg101,corbege01,Gene Corbett
686452.0,milld003,milladr01,Drew Millas
457779.0,kirkm001,kirkmmi01,Michael Kirkman
570632.0,urenj001,urenajo01,José Ureña
118298.0,marqi001,marquis01,Isidro Márquez
276372.0,rival001,rivaslu01,Luis Rivas
115166.0,grimr103,grimera01,Ray Grimes
820299.0,bryaa101,bryanal01,Allen Bryant
110997.0,billj101,billija01,Jack Billingham
110766.0,beckh101,beckehe01,Henry Beckendorf
120240.0,parkb101,parksbi01,Bill Parks
119923.0,oconf101,o'confr01,Frank O'Connor
110060.0,adamr001,adamsri02,Ricky Adams
114231.0,fletv101,fletcva01,Van Fletcher
120145.0,ownbr001,ownberi01,Rick Ownbey
122291.0,skaud101,skaugda01,Dave Skaugstad
664054.0,stasc001,stashco01,Cody Stashak
819216.0,hallp101,hallpe01,Perry Hall
110356.0,asprb101,asprobo01,Bob Aspromonte
115978.0,hiseg101,hiserge01,Gene Hiser
114767.0,gigon101,gigonno01,Norm Gigon
817009.0,tayls103,taylosa03,Sam Taylor
817927.0,oneal101,,Luther O'Neal
121824.0,schmg101,schmege01,George Schmees
519068.0,navae001,navaref01,Efren Navarro
124545.0,woodb002,woodabr01,Brad Woodall
123447.0,treaf101,treacfr01,Fred Treacey
676580.0,jachs901,,Steven Jaschinski
121239.0,rittr001,rittere01,Reggie Ritter
114694.0,genif101,geninfr01,Frank Genins
115917.0,highc101,highch01,Charlie High
110832.0,bellm001,bellmi01,Mike Bell
660604.0,ranga001,rangeal01,Alan Rangel
115007.0,gracm001,gracema01,Mark Grace
116352.0,hursj002,hurstja01,James Hurst
120510.0,phild102,phillda01,Dave Philley
117561.0,lawsr101,lawsoro01,Roxie Lawson
492506.0,malao801,,Omar Malave
820331.0,browh102,,Harry Brown
457711.0,osuls001,osullse01,Sean O'Sullivan
623470.0,newbj001,newbeja01,Jake Newberry
124473.0,wiser101,wiseri01,Rick Wise
116049.0,hoggb103,hoggbe01,Bert Hogg
407894.0,komis001,komiysa01,Satoru Komiyama
120965.0,reaca101,reachal01,Al Reach
116028.0,hoffg002,hoffmgu01,Guy Hoffman
449128.0,schum001,schulmi02,Mike Schultz
112172.0,chamj102,chambjo01,Joe Chamberlain
611093.0,bracs001,brachsi01,Silvino Bracho
819311.0,gracw101,gracewi01,Willie Grace
122516.0,soddb101,soddbi01,Bill Sodd
110545.0,barbr101,barbare01,Red Barbary
643354.0,hartd002,hartdo01,Donnie Hart
110991.0,biitl101,biittla01,Larry Biittner
111857.0,cadyh101,cadyhi01,Forrest Cady
502570.0,galer002,galero01,Rocky Gale
112839.0,crith101,critzhu01,Hughie Critz
548357.0,bergc001,bergmch01,Christian Bergman
434562.0,robec001,roberch02,Chris Roberson
677950.0,thoma004,thomaal01,Alek Thomas
819338.0,gonzl101,,Luis Gonzalez
119187.0,mitcr101,mitchro01,Roy Mitchell
596847.0,choij001,choiji01,Ji Man Choi
117155.0,klinr102,klinero01,Ron Kline
113727.0,eckea101,eckeral01,Al Eckert
575070.0,frane001,francen01,Enderson Franco
819212.0,hamit102,hamilte01,Ted Hamilton
118837.0,mcmuc001,mcmurcr01,Craig McMurtry
110234.0,andeg101,andergo01,Goat Anderson
621563.0,wendj002,wendljo01,Joey Wendle
114217.0,flanr101,flanira01,Ray Flanigan
124414.0,wilst001,wilsota01,Tack Wilson
607385.0,collt002,collity01,Tyler Collins
430666.0,stocp001,stockph01,Phil Stockman
119461.0,mounf101,mountfr01,Frank Mountain
113394.0,dittj101,dittmja01,Jack Dittmer
121010.0,reesp101,reesepe01,Pee Wee Reese
663753.0,knehr001,knehrre01,Reiss Knehr
112160.0,ceruj001,cerutjo01,John Cerutti
112897.0,cruzd001,cruzde01,Deivi Cruz
119058.0,milld105,milledu01,Dusty Miller
123661.0,varnb101,varnebu01,Buck Varner
114378.0,frant001,francte01,Terry Francona
118307.0,marrw101,marriwi01,William Marriott
427156.0,everm901,,Mike Everitt
119083.0,millj104,millejo04,John Miller
122529.0,somej101,somerjo01,John Somerlott
120959.0,raymf101,raymefr01,Fred Raymer
543456.0,lobsk001,lobstky01,Kyle Lobstein
110844.0,beltr001,beltrri01,Rigo Beltrán
119778.0,nicos001,nicosst01,Steve Nicosia
118402.0,masor001,masonro01,Roger Mason
114988.0,gossh101,gossho01,Howie Goss
119679.0,nealj101,nealoji01,Joe Nealon
608648.0,dufft001,duffety01,Tyler Duffey
121011.0,reesj101,reeseji01,Jimmie Reese
115190.0,grosk002,grosski01,Kip Gross
621433.0,philb002,phillbr02,Brett Phillips
124416.0,wilsp102,wilsopa01,Parke Wilson
571946.0,mills001,millesh01,Shelby Miller
430261.0,zoccp001,zoccope01,Peter Zoccolillo
284566.0,eatoa001,eatonad01,Adam Eaton
435178.0,johnj009,johnsjo09,Josh Johnson
605194.0,cottj001,cottojh01,Jharel Cotton
111313.0,boydf101,boydfr01,Frank Boyd
492676.0,ozard801,ozarkda99,Danny Ozark
685299.0,gordt002,gordota01,Tanner Gordon
115769.0,hennm001,hennemi01,Mike Henneman
121758.0,schaj001,schaeje01,Jeff Schaefer
116939.0,kellc102,kellych01,Charlie Kelly
110439.0,bails101,bailesw01,Abraham Bailey
820332.0,,brownge03,George Brown
448674.0,bernd001,bernido01,Doug Bernier
115432.0,hannj101,hannija01,Jack Hannifin
110413.0,babcb101,babcobo01,Bob Babcock
642423.0,sierm002,sierrma01,Magneuris Sierra
124351.0,willm004,willima05,Mark Williamson
120946.0,raucb101,rauchbo01,Bob Rauch
117311.0,krenw001,krencwa01,Wayne Krenchicki
119194.0,mitck002,mitchke02,Keith Mitchell
686701.0,bergr001,bergery01,Ryan Bergert
818693.0,jonec109,jonesco03,Collins Jones
122472.0,smitw001,smithwi03,Willie Smith
117703.0,lercg101,lerchge01,George Lerchen
114036.0,faulb101,faulbi01,Bill Faul
592426.0,jackl001,jackslu01,Luke Jackson
122043.0,shama101,shamsar01,Art Shamsky
818752.0,,johnsji05,Jimmy Johnson
430950.0,gordb001,gordobr01,Brian Gordon
116114.0,holtm001,holtzmi01,Mike Holtz
116376.0,hyded101,hydedi01,Dick Hyde
120606.0,pittp101,pittipi01,Clarke Pittenger
687134.0,blalb001,blalobr01,Bradley Blalock
117024.0,kessd101,kessido01,Don Kessinger
118460.0,maurc101,mauroca01,Carmen Mauro
114551.0,galvb001,galveba01,Balvino Gálvez
816760.0,,walled01,Eddie Wall
118071.0,macej101,maceji01,Harry Mace
121502.0,rowed102,roweda01,Dave Rowe
115779.0,henro101,henriol01,Olaf Henriksen
110420.0,bacoe101,baconed01,Eddie Bacon
116831.0,kanej104,kaneji01,Jim Kane
820504.0,biotc101,biotca01,Charlie Biot
117163.0,klinb101,klingbo01,Bob Klinger
820734.0,alleh105,allenha03,Half Pint Allen
643393.0,kempt001,kempto01,Tony Kemp
820375.0,brooa101,brookam01,Ameal Brooks
543643.0,pettj001,pettijo02,Jonathan Pettibone
117605.0,lee-l102,leele01,Leonidas Lee
114438.0,frieb103,frielbi01,Bill Friel
123543.0,tysot101,tysontu01,Cecil Tyson
113555.0,dreic101,dreiscl01,Clem Dreisewerd
116855.0,kasht001,kashita01,Takashi Kashiwada
123387.0,tomkb001,tomkobr01,Brett Tomko
110596.0,barnl101,barnhle01,Les Barnhart
482391.0,pricb701,,Bob Price
467099.0,norbj001,norbejo01,Jordan Norberto
122824.0,stong102,stonege02,George Stone
114909.0,gomec001,gomezch02,Chris Gomez
112269.0,chric001,chriscl01,Clay Christiansen
120742.0,prata101,prattal01,Al Pratt
122898.0,stuab101,stuarbi01,Bill Stuart
816667.0,westo102,westol01,Ollie West
820797.0,johnm102,johnsmo01,Monk Johnson
469394.0,river001,riverro01,Roberto Rivera
112883.0,crowb102,crowebi01,Billy Crowell
118771.0,mckew001,mckeewa01,Walt McKeel
118259.0,mantj001,mantoje01,Jeff Manto
407845.0,rodnf001,rodnefe01,Fernando Rodney
657585.0,garrr001,garrere01,Reed Garrett
124298.0,willk002,willike03,Keith Williams
119914.0,ock-w101,ockwh01,Whitey Ock
121114.0,reynr101,reynoro01,Ross Reynolds
116746.0,jordb101,jordabu01,Buck Jordan
117436.0,lamlf101,lamlifr01,Fred Lamlein
116798.0,justd001,justida01,David Justice
110231.0,anded001,anderda02,Dave Anderson
114795.0,gillg103,gillge01,George Gill
123553.0,ujduj001,ujdurje01,Jerry Ujdur
111815.0,butlf101,butlefr01,Frank Butler
519390.0,vogts001,vogtst01,Stephen Vogt
818325.0,martg103,,G. Martínez
459323.0,richk001,richake02,Kevin Richardson
123973.0,wathj001,wathajo01,John Wathan
506988.0,belfm001,belfimi01,Mike Belfiore
112516.0,collo101,collior01,Orth Collins
150015.0,casic001,casimca01,Carlos Casimiro
123190.0,tepsj101,tepsijo01,Joe Tepsic
122835.0,storh101,storiho01,Howie Storie
116673.0,jonec103,jonescl02,Clarence Jones
119550.0,murpd103,murphda03,Dave Murphy
118327.0,martd102,martedo01,Doc Martell
110867.0,bennd101,bennede01,Dennis Bennett
122385.0,schmb104,smithbi03,Billy Smith
119945.0,oescj101,oeschjo01,Joe Oeschger
592222.0,claua001,claudal01,Alex Claudio
113407.0,dobej101,doberje01,Jess Dobernic
606131.0,perdl002,perdolu02,Luis Perdomo
120713.0,powed001,powelde01,Dennis Powell
117241.0,kolsh101,kolstha01,Hal Kolstad
592390.0,hembh001,hembrhe01,Heath Hembree
120209.0,papis101,papist01,Stan Papi
111005.0,birdg101,birdge01,George Bird
111690.0,bunkw101,bunkewa01,Wally Bunker
818544.0,leacr101,,R. E. Leach
112540.0,commj101,commaji01,Jim Command
113003.0,daleg101,dalege01,Gene Dale
